Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1043350791229042689.txt,1,23,96.43,50.00,2.02,1.00,23.00,30.43,65.22,21.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,8.70,0.00,4.35,0.00,0.00,0.00,4.35,0.00,8.70,0.00,8.70,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,17.39,0.00,0.00,17.39,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,0.00,13.04,0.00,0.00,0.00,0.00,4.35,4.35,0.00,4.35,0.00,0.00,0.00,21.74,8.70,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70
1043379460735680512.txt,1,25,99.00,65.56,1.59,1.00,8.33,28.00,72.00,36.00,12.00,8.00,4.00,4.00,0.00,0.00,0.00,4.00,8.00,16.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,12.00,4.00,8.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,4.00,4.00,20.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1043400074305261568.txt,1,21,87.62,50.00,1.00,1.00,10.50,28.57,76.19,33.33,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,9.52,4.76,14.29,0.00,0.00,0.00,23.81,9.52,4.76,0.00,0.00,4.76,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,9.52,0.00,0.00,14.29,4.76,0.00,9.52,0.00,9.52,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,19.05,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52
1043414806336819200.txt,1,23,88.21,99.00,1.00,93.61,11.50,21.74,47.83,30.43,13.04,13.04,0.00,4.35,4.35,4.35,0.00,0.00,0.00,13.04,0.00,0.00,4.35,0.00,8.70,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,17.39,0.00,0.00,0.00,4.35,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,4.35,4.35,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,39.13,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.09
1043418632473255936.txt,1,24,99.00,66.17,1.79,25.77,24.00,29.17,45.83,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,8.33,4.17,4.17,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,4.17,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,4.17,0.00,4.17,0.00,0.00,0.00,25.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
1043436536769859584.txt,1,20,66.46,15.86,43.37,1.00,10.00,25.00,65.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,5.00,5.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,5.00,0.00,5.00,0.00,10.00,0.00,15.00,0.00,15.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,35.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00
1043456212153577472.txt,1,26,99.00,64.99,83.83,25.77,26.00,19.23,65.38,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,11.54,3.85,3.85,0.00,0.00,3.85,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,3.85,3.85,3.85,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,3.85,0.00,0.00,26.92,0.00,15.38,11.54,3.85,3.85,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,23.08,7.69,0.00,3.85,0.00,0.00,0.00,3.85,0.00,0.00,0.00,7.69
1043458379056697345.txt,1,29,98.67,63.49,11.50,1.00,14.50,13.79,72.41,37.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,20.69,3.45,3.45,10.34,0.00,10.34,6.90,6.90,0.00,0.00,6.90,3.45,0.00,3.45,0.00,3.45,0.00,3.45,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,3.45,3.45,0.00,3.45,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,6.90,0.00,3.45,3.45,3.45,0.00,3.45,6.90,0.00,13.79,0.00,13.79,0.00,3.45,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,20.69,10.34,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90
1043541852727570432.txt,1,22,93.26,81.84,2.40,25.77,7.33,27.27,59.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,4.55,18.18,0.00,4.55,13.64,0.00,0.00,4.55,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,4.55,4.55,0.00,4.55,0.00,0.00,0.00,36.36,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
1043874427065249797.txt,1,25,93.26,21.18,43.37,25.77,12.50,24.00,60.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,8.00,4.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,12.00,0.00,8.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,4.00,4.00,0.00,12.00,4.00,8.00,0.00,8.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,8.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,8.00
1043875224477937664.txt,1,22,98.34,50.00,31.94,1.00,22.00,31.82,59.09,27.27,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,18.18,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,9.09,4.55,0.00,4.55,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,13.64,0.00,13.64,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,4.55,0.00,0.00,0.00,22.73,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,9.09
1043883177062912000.txt,1,26,99.00,22.08,63.54,1.00,26.00,19.23,69.23,42.31,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,15.38,15.38,3.85,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,19.23,0.00,15.38,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,15.38,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
1043909650230448128.txt,1,26,96.16,6.21,83.83,25.77,13.00,11.54,53.85,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,15.38,3.85,3.85,3.85,7.69,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,3.85,0.00,3.85,0.00,3.85,0.00,19.23,0.00,19.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,34.62,7.69,7.69,0.00,0.00,0.00,7.69,3.85,0.00,0.00,0.00,7.69
1044060239014682624.txt,1,28,58.73,92.33,13.15,1.00,28.00,10.71,67.86,25.00,7.14,3.57,0.00,0.00,0.00,0.00,3.57,3.57,0.00,3.57,7.14,3.57,3.57,0.00,14.29,3.57,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,7.14,0.00,14.29,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,3.57,14.29,0.00,14.29,0.00,10.71,3.57,3.57,0.00,0.00,0.00,3.57,3.57,3.57,0.00,3.57,0.00,0.00,0.00,14.29,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
1044105634273275904.txt,1,11,80.14,50.00,85.21,25.77,5.50,18.18,54.55,27.27,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27,0.00,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,45.45,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18
1044108486752100354.txt,1,15,99.00,50.00,82.75,25.77,15.00,20.00,33.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.67,0.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,20.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33
1044121352595263488.txt,1,13,82.82,50.00,17.46,25.77,6.50,30.77,46.15,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,15.38,0.00,15.38,0.00,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,30.77,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38
1044126812677103616.txt,1,24,93.26,66.17,7.84,25.77,12.00,29.17,41.67,25.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,8.33,8.33,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,12.50,0.00,12.50,0.00,4.17,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,8.33
1044131830365020160.txt,1,20,52.71,50.00,1.00,25.77,10.00,45.00,50.00,30.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,10.00,5.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,5.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,45.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,10.00
1044132705640869888.txt,1,17,93.26,50.00,1.00,1.00,17.00,58.82,29.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,0.00,0.00,0.00,0.00,5.88,5.88,0.00,5.88,0.00,0.00,0.00,58.82,11.76,17.65,0.00,5.88,0.00,0.00,5.88,0.00,0.00,0.00,17.65
1044134467927977984.txt,1,23,60.05,80.77,2.02,1.00,23.00,30.43,65.22,34.78,13.04,13.04,8.70,0.00,4.35,0.00,0.00,0.00,4.35,4.35,4.35,0.00,8.70,0.00,4.35,4.35,0.00,0.00,0.00,0.00,8.70,0.00,8.70,4.35,8.70,0.00,13.04,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,13.04,8.70,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,8.70,0.00,8.70,0.00,0.00,0.00,39.13,8.70,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,26.09
1044135703867793408.txt,1,22,99.00,50.00,96.40,25.77,22.00,31.82,45.45,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,31.82,0.00,27.27,4.55,4.55,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,31.82,9.09,0.00,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,13.64
1044136263064985600.txt,1,26,98.98,87.57,1.40,89.84,26.00,26.92,50.00,19.23,3.85,3.85,0.00,3.85,0.00,0.00,0.00,0.00,3.85,11.54,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.23,7.69,3.85,11.54,0.00,0.00,7.69,0.00,0.00,7.69,0.00,3.85,3.85,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,3.85,0.00,0.00,26.92,7.69,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,15.38
1044138149881008128.txt,1,23,93.26,66.81,1.00,1.00,11.50,30.43,47.83,26.09,8.70,4.35,0.00,0.00,0.00,4.35,0.00,4.35,4.35,8.70,0.00,0.00,4.35,0.00,0.00,4.35,4.35,0.00,0.00,4.35,4.35,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,4.35,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,34.78,21.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04
1044144428535885824.txt,1,23,98.23,50.00,80.16,25.77,5.75,21.74,56.52,34.78,8.70,0.00,0.00,0.00,0.00,0.00,0.00,8.70,8.70,13.04,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,26.09,0.00,21.74,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,43.48,17.39,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,17.39
1044158740407050242.txt,1,23,93.26,33.19,9.25,93.61,23.00,26.09,65.22,26.09,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,13.04,0.00,4.35,0.00,4.35,8.70,0.00,0.00,4.35,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,13.04,0.00,8.70,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,0.00,0.00,0.00,0.00,4.35,0.00,0.00,8.70,0.00,8.70,0.00,0.00,0.00,21.74,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04
1044194268099870720.txt,1,24,93.26,50.00,23.51,25.77,12.00,20.83,58.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,8.33,4.17,4.17,0.00,12.50,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,12.50,0.00,4.17,8.33,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,29.17,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
1044195858022117376.txt,1,24,81.63,33.83,99.00,25.77,24.00,16.67,75.00,41.67,12.50,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,16.67,0.00,8.33,4.17,0.00,8.33,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,37.50,8.33,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00
1044207743727489025.txt,1,23,96.43,98.44,2.02,1.00,3.83,21.74,69.57,30.43,8.70,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,13.04,4.35,0.00,0.00,0.00,8.70,0.00,0.00,0.00,4.35,0.00,13.04,4.35,8.70,0.00,8.70,0.00,21.74,4.35,0.00,0.00,4.35,8.70,0.00,0.00,0.00,4.35,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,4.35,0.00,0.00,0.00,8.70,0.00,8.70,0.00,8.70,0.00,8.70,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,47.83,26.09,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,13.04
1044225172746776577.txt,1,21,99.00,50.00,68.01,1.00,21.00,47.62,57.14,23.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,14.29,4.76,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,4.76,4.76,0.00,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,4.76,0.00,4.76,0.00,0.00,0.00,4.76,0.00,19.05,0.00,19.05,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,23.81,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,9.52
1044232352774336512.txt,1,26,99.00,50.00,83.83,1.00,26.00,23.08,69.23,34.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,23.08,3.85,0.00,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,3.85,0.00,3.85,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,3.85,3.85,0.00,23.08,0.00,15.38,7.69,3.85,0.00,0.00,0.00,0.00,3.85,3.85,0.00,3.85,0.00,0.00,0.00,23.08,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,7.69
1044232920641101825.txt,1,26,16.45,50.00,1.00,25.77,8.67,11.54,57.69,34.62,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,3.85,11.54,11.54,7.69,0.00,7.69,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,7.69,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,0.00,11.54,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,34.62,11.54,7.69,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,7.69
1044233731396063232.txt,1,22,98.34,50.00,11.00,25.77,5.50,31.82,45.45,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,9.09,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,4.55,0.00,13.64,0.00,13.64,0.00,9.09,0.00,0.00,4.55,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,31.82,22.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
1044244630416416768.txt,1,26,93.26,77.92,5.76,25.77,26.00,19.23,69.23,38.46,7.69,3.85,0.00,0.00,3.85,0.00,0.00,3.85,7.69,11.54,7.69,3.85,0.00,0.00,19.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,3.85,0.00,11.54,0.00,0.00,3.85,11.54,0.00,11.54,0.00,7.69,3.85,15.38,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,23.08,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
1044292186810896384.txt,1,25,93.26,34.44,20.24,25.77,8.33,28.00,56.00,40.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,16.00,8.00,8.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,12.00,0.00,12.00,0.00,12.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
